,A股代码,证券简称,证券全称,上市日期,板块,B股代码,交易所
340,688391,钜泉科技,钜泉光电科技(上海)股份有限公司,2022-09-13,科创板,,上交所
341,688392,骄成超声,上海骄成超声波技术股份有限公司,2022-09-27,科创板,,上交所
342,688393,安必平,广州安必平医药科技股份有限公司,2020-08-20,科创板,,上交所
343,688395,正弦电气,深圳市正弦电气股份有限公司,2021-04-29,科创板,,上交所
344,688396,华润微,华润微电子有限公司,2020-02-27,科创板,,上交所
345,688398,赛特新材,福建赛特新材股份有限公司,2020-02-11,科创板,,上交所
346,688399,硕世生物,江苏硕世生物科技股份有限公司,2019-12-05,科创板,,上交所
347,688400,凌云光,凌云光技术股份有限公司,2022-07-06,科创板,,上交所
348,688401,路维光电,深圳市路维光电股份有限公司,2022-08-17,科创板,,上交所
349,688403,汇成股份,合肥新汇成微电子股份有限公司,2022-08-18,科创板,,上交所
350,688408,中信博,江苏中信博新能源科技股份有限公司,2020-08-28,科创板,,上交所
351,688409,富创精密,沈阳富创精密设备股份有限公司,2022-10-10,科创板,,上交所
352,688410,山外山,重庆山外山血液净化技术股份有限公司,2022-12-26,科创板,,上交所
353,688416,恒烁股份,恒烁半导体(合肥)股份有限公司,2022-08-29,科创板,,上交所
354,688418,震有科技,深圳震有科技股份有限公司,2020-07-22,科创板,,上交所
355,688419,耐科装备,安徽耐科装备科技股份有限公司,2022-11-07,科创板,,上交所
356,688420,美腾科技,天津美腾科技股份有限公司,2022-12-09,科创板,,上交所
357,688425,铁建重工,中国铁建重工集团股份有限公司,2021-06-22,科创板,,上交所
358,688426,康为世纪,江苏康为世纪生物科技股份有限公司,2022-10-25,科创板,,上交所
359,688428,诺诚健华,诺诚健华医药有限公司,2022-09-21,科创板,,上交所
360,688429,时创能源,常州时创能源股份有限公司,2023-06-29,科创板,,上交所
361,688432,有研硅,有研半导体硅材料股份公司,2022-11-10,科创板,,上交所
362,688433,华曙高科,湖南华曙高科技股份有限公司,2023-04-17,科创板,,上交所
363,688435,英方软件,上海英方软件股份有限公司,2023-01-19,科创板,,上交所
364,688439,振华风光,贵州振华风光半导体股份有限公司,2022-08-26,科创板,,上交所
365,688443,智翔金泰,重庆智翔金泰生物制药股份有限公司,2023-06-20,科创板,,上交所
366,688448,磁谷科技,南京磁谷科技股份有限公司,2022-09-21,科创板,,上交所
367,688450,光格科技,苏州光格科技股份有限公司,2023-07-24,科创板,,上交所
368,688455,科捷智能,科捷智能科技股份有限公司,2022-09-15,科创板,,上交所
369,688456,有研粉材,有研粉末新材料股份有限公司,2021-03-17,科创板,,上交所
370,688458,美芯晟,美芯晟科技(北京)股份有限公司,2023-05-22,科创板,,上交所
371,688459,哈铁科技,哈尔滨国铁科技集团股份有限公司,2022-10-12,科创板,,上交所
372,688466,金科环境,金科环境股份有限公司,2020-05-08,科创板,,上交所
373,688468,科美诊断,科美诊断技术股份有限公司,2021-04-09,科创板,,上交所
374,688469,中芯集成,绍兴中芯集成电路制造股份有限公司,2023-05-10,科创板,,上交所
375,688472,阿特斯,阿特斯阳光电力集团股份有限公司,2023-06-09,科创板,,上交所
376,688475,萤石网络,杭州萤石网络股份有限公司,2022-12-28,科创板,,上交所
377,688478,XD晶升股,南京晶升装备股份有限公司,2023-04-24,科创板,,上交所
378,688479,友车科技,用友汽车信息科技(上海)股份有限公司,2023-05-11,科创板,,上交所
379,688480,赛恩斯,赛恩斯环保股份有限公司,2022-11-25,科创板,,上交所
380,688484,南芯科技,上海南芯半导体科技股份有限公司,2023-04-07,科创板,,上交所
381,688485,九州一轨,北京九州一轨环境科技股份有限公司,2023-01-18,科创板,,上交所
382,688486,龙迅股份,龙迅半导体(合肥)股份有限公司,2023-02-21,科创板,,上交所
383,688488,艾迪药业,江苏艾迪药业股份有限公司,2020-07-20,科创板,,上交所
384,688489,三未信安,三未信安科技股份有限公司,2022-12-02,科创板,,上交所
385,688496,清越科技,苏州清越光电科技股份有限公司,2022-12-28,科创板,,上交所
386,688498,源杰科技,陕西源杰半导体科技股份有限公司,2022-12-21,科创板,,上交所
387,688499,利元亨,广东利元亨智能装备股份有限公司,2021-07-01,科创板,,上交所
388,688500,*ST慧辰,北京慧辰资道资讯股份有限公司,2020-07-16,科创板,,上交所
389,688501,青达环保,青岛达能环保设备股份有限公司,2021-07-16,科创板,,上交所
390,688502,茂莱光学,南京茂莱光学科技股份有限公司,2023-03-09,科创板,,上交所
391,688503,聚和材料,常州聚和新材料股份有限公司,2022-12-09,科创板,,上交所
392,688505,复旦张江,上海复旦张江生物医药股份有限公司,2020-06-19,科创板,,上交所
393,688506,百利天恒,四川百利天恒药业股份有限公司,2023-01-06,科创板,,上交所
394,688507,索辰科技,上海索辰信息科技股份有限公司,2023-04-18,科创板,,上交所
395,688508,芯朋微,无锡芯朋微电子股份有限公司,2020-07-22,科创板,,上交所
396,688509,正元地信,正元地理信息集团股份有限公司,2021-07-30,科创板,,上交所
397,688510,航亚科技,无锡航亚科技股份有限公司,2020-12-16,科创板,,上交所
398,688511,天微电子,四川天微电子股份有限公司,2021-07-30,科创板,,上交所
399,688512,慧智微,广州慧智微电子股份有限公司,2023-05-16,科创板,,上交所
400,688513,苑东生物,成都苑东生物制药股份有限公司,2020-09-02,科创板,,上交所
401,688515,裕太微,裕太微电子股份有限公司,2023-02-10,科创板,,上交所
402,688516,奥特维,无锡奥特维科技股份有限公司,2020-05-21,科创板,,上交所
403,688517,金冠电气,金冠电气股份有限公司,2021-06-18,科创板,,上交所
404,688518,联赢激光,深圳市联赢激光股份有限公司,2020-06-22,科创板,,上交所
405,688519,南亚新材,南亚新材料科技股份有限公司,2020-08-18,科创板,,上交所
406,688520,神州细胞,北京神州细胞生物技术集团股份公司,2020-06-22,科创板,,上交所
407,688521,芯原股份,芯原微电子(上海)股份有限公司,2020-08-18,科创板,,上交所
408,688522,纳睿雷达,广东纳睿雷达科技股份有限公司,2023-03-01,科创板,,上交所
409,688523,航天环宇,湖南航天环宇通信科技股份有限公司,2023-06-02,科创板,,上交所
410,688525,佰维存储,深圳佰维存储科技股份有限公司,2022-12-30,科创板,,上交所
411,688526,科前生物,武汉科前生物股份有限公司,2020-09-22,科创板,,上交所
412,688528,秦川物联,成都秦川物联网科技股份有限公司,2020-07-01,科创板,,上交所
413,688529,豪森股份,大连豪森设备制造股份有限公司,2020-11-09,科创板,,上交所
414,688531,日联科技,无锡日联科技股份有限公司,2023-03-31,科创板,,上交所
415,688533,上声电子,苏州上声电子股份有限公司,2021-04-19,科创板,,上交所
416,688535,华海诚科,江苏华海诚科新材料股份有限公司,2023-04-04,科创板,,上交所
417,688536,思瑞浦,思瑞浦微电子科技(苏州)股份有限公司,2020-09-21,科创板,,上交所
418,688538,和辉光电,上海和辉光电股份有限公司,2021-05-28,科创板,,上交所
419,688539,高华科技,南京高华科技股份有限公司,2023-04-18,科创板,,上交所
420,688543,国科军工,江西国科军工集团股份有限公司,2023-06-21,科创板,,上交所
421,688548,广钢气体,广州广钢气体能源股份有限公司,2023-08-15,科创板,,上交所
422,688549,中巨芯,中巨芯科技股份有限公司,2023-09-08,科创板,,上交所
423,688550,瑞联新材,西安瑞联新材料股份有限公司,2020-09-02,科创板,,上交所
424,688551,科威尔,科威尔技术股份有限公司,2020-09-10,科创板,,上交所
425,688552,航天南湖,航天南湖电子信息技术股份有限公司,2023-05-18,科创板,,上交所
426,688553,汇宇制药,四川汇宇制药股份有限公司,2021-10-26,科创板,,上交所
427,688556,高测股份,青岛高测科技股份有限公司,2020-08-07,科创板,,上交所
428,688557,兰剑智能,兰剑智能科技股份有限公司,2020-12-02,科创板,,上交所
429,688558,国盛智科,南通国盛智能科技集团股份有限公司,2020-06-30,科创板,,上交所
430,688559,海目星,海目星激光科技集团股份有限公司,2020-09-09,科创板,,上交所
431,688560,明冠新材,明冠新材料股份有限公司,2020-12-24,科创板,,上交所
432,688561,奇安信,奇安信科技集团股份有限公司,2020-07-22,科创板,,上交所
433,688562,航天软件,北京神舟航天软件技术股份有限公司,2023-05-24,科创板,,上交所
434,688563,航材股份,北京航空材料研究院股份有限公司,2023-07-19,科创板,,上交所
435,688565,力源科技,浙江海盐力源环保科技股份有限公司,2021-05-13,科创板,,上交所
436,688566,吉贝尔,江苏吉贝尔药业股份有限公司,2020-05-18,科创板,,上交所
437,688567,孚能科技,孚能科技(赣州)股份有限公司,2020-07-17,科创板,,上交所
438,688568,中科星图,中科星图股份有限公司,2020-07-08,科创板,,上交所
439,688569,铁科轨道,北京铁科首钢轨道技术股份有限公司,2020-08-31,科创板,,上交所
440,688570,天玛智控,北京天玛智控科技股份有限公司,2023-06-05,科创板,,上交所
441,688571,杭华股份,杭华油墨股份有限公司,2020-12-11,科创板,,上交所
442,688573,信宇人,深圳市信宇人科技股份有限公司,2023-08-17,科创板,,上交所
443,688575,亚辉龙,深圳市亚辉龙生物科技股份有限公司,2021-05-17,科创板,,上交所
444,688576,西山科技,重庆西山科技股份有限公司,2023-06-06,科创板,,上交所
445,688577,浙海德曼,浙江海德曼智能装备股份有限公司,2020-09-16,科创板,,上交所
446,688578,艾力斯,上海艾力斯医药科技股份有限公司,2020-12-02,科创板,,上交所
447,688579,山大地纬,山大地纬软件股份有限公司,2020-07-17,科创板,,上交所
448,688580,伟思医疗,南京伟思医疗科技股份有限公司,2020-07-21,科创板,,上交所
449,688581,安杰思,杭州安杰思医学科技股份有限公司,2023-05-19,科创板,,上交所
450,688582,芯动联科,安徽芯动联科微系统股份有限公司,2023-06-30,科创板,,上交所
451,688585,上纬新材,上纬新材料科技股份有限公司,2020-09-28,科创板,,上交所
452,688586,江航装备,合肥江航飞机装备股份有限公司,2020-07-31,科创板,,上交所
453,688588,凌志软件,苏州工业园区凌志软件股份有限公司,2020-05-11,科创板,,上交所
454,688589,力合微,深圳市力合微电子股份有限公司,2020-07-22,科创板,,上交所
455,688590,新致软件,上海新致软件股份有限公司,2020-12-07,科创板,,上交所
456,688591,泰凌微,泰凌微电子(上海)股份有限公司,2023-08-25,科创板,,上交所
457,688592,司南导航,上海司南卫星导航技术股份有限公司,2023-08-16,科创板,,上交所
458,688593,新相微,上海新相微电子股份有限公司,2023-06-01,科创板,,上交所
459,688595,芯海科技,芯海科技(深圳)股份有限公司,2020-09-28,科创板,,上交所
460,688596,正帆科技,上海正帆科技股份有限公司,2020-08-20,科创板,,上交所
461,688597,煜邦电力,北京煜邦电力技术股份有限公司,2021-06-17,科创板,,上交所
462,688598,金博股份,湖南金博碳素股份有限公司,2020-05-18,科创板,,上交所
463,688599,天合光能,天合光能股份有限公司,2020-06-10,科创板,,上交所
464,688600,皖仪科技,安徽皖仪科技股份有限公司,2020-07-03,科创板,,上交所
465,688601,力芯微,无锡力芯微电子股份有限公司,2021-06-28,科创板,,上交所
466,688602,康鹏科技,上海康鹏科技股份有限公司,2023-07-20,科创板,,上交所
467,688603,天承科技,广东天承科技股份有限公司,2023-07-10,科创板,,上交所
468,688606,奥泰生物,杭州奥泰生物技术股份有限公司,2021-03-25,科创板,,上交所
469,688607,康众医疗,江苏康众数字医疗科技股份有限公司,2021-02-01,科创板,,上交所
470,688608,恒玄科技,恒玄科技(上海)股份有限公司,2020-12-16,科创板,,上交所
471,688609,九联科技,广东九联科技股份有限公司,2021-03-23,科创板,,上交所
472,688610,埃科光电,合肥埃科光电科技股份有限公司,2023-07-19,科创板,,上交所
473,688611,杭州柯林,杭州柯林电气股份有限公司,2021-04-12,科创板,,上交所
474,688612,威迈斯,深圳威迈斯新能源股份有限公司,2023-07-26,科创板,,上交所
475,688613,奥精医疗,奥精医疗科技股份有限公司,2021-05-21,科创板,,上交所
476,688616,西力科技,杭州西力智能科技股份有限公司,2021-03-18,科创板,,上交所
477,688617,惠泰医疗,深圳惠泰医疗器械股份有限公司,2021-01-07,科创板,,上交所
478,688618,三旺通信,深圳市三旺通信股份有限公司,2020-12-30,科创板,,上交所
479,688619,罗普特,罗普特科技集团股份有限公司,2021-02-23,科创板,,上交所
480,688620,安凯微,广州安凯微电子股份有限公司,2023-06-27,科创板,,上交所
481,688621,阳光诺和,北京阳光诺和药物研究股份有限公司,2021-06-21,科创板,,上交所
