,板块,A股代码,证券简称,上市日期,总股本,流通股本,所属行业,B股代码,交易所
1085,主板,002594,比亚迪,2011-06-30,"1,813,142,855","1,164,724,025",C 制造业,,深交所
1086,主板,002595,豪迈科技,2011-06-28,"800,000,000","445,917,101",C 制造业,,深交所
1087,主板,002596,海南瑞泽,2011-07-07,"1,147,580,518","1,053,591,268",C 制造业,,深交所
1088,主板,002597,金禾实业,2011-07-07,"561,087,903","557,326,401",C 制造业,,深交所
1089,主板,002598,山东章鼓,2011-07-07,"312,000,000","280,398,826",C 制造业,,深交所
1090,主板,002599,盛通股份,2011-07-15,"537,586,717","402,001,191",C 制造业,,深交所
1091,主板,002600,领益智造,2011-07-15,"7,008,177,819","6,891,503,604",C 制造业,,深交所
1092,主板,002601,龙佰集团,2011-07-15,"2,386,293,256","1,485,663,958",C 制造业,,深交所
1093,主板,002602,世纪华通,2011-07-28,"7,452,556,968","6,881,073,473",I 信息技术,,深交所
1094,主板,002603,以岭药业,2011-07-28,"1,670,705,376","1,376,777,553",C 制造业,,深交所
1095,主板,002605,姚记科技,2011-08-05,"412,200,790","382,396,626",I 信息技术,,深交所
1096,主板,002606,大连电瓷,2011-08-05,"439,343,220","420,461,055",C 制造业,,深交所
1097,主板,002607,中公教育,2011-08-10,"6,167,399,389","4,867,359,324",P 教育,,深交所
1098,主板,002608,江苏国信,2011-08-10,"3,778,079,704","3,778,079,704",D 水电煤气,,深交所
1099,主板,002609,捷顺科技,2011-08-15,"649,298,541","456,268,491",I 信息技术,,深交所
1100,主板,002610,爱康科技,2011-08-15,"4,479,532,523","4,475,534,961",C 制造业,,深交所
1101,主板,002611,东方精工,2011-08-30,"1,240,858,400","1,012,000,270",C 制造业,,深交所
1102,主板,002612,朗姿股份,2011-08-30,"442,445,375","261,359,077",C 制造业,,深交所
1103,主板,002613,北玻股份,2011-08-30,"937,170,000","603,992,102",C 制造业,,深交所
1104,主板,002614,奥佳华,2011-09-09,"623,470,335","440,857,492",C 制造业,,深交所
1105,主板,002615,哈尔斯,2011-09-09,"466,749,332","286,313,282",C 制造业,,深交所
1106,主板,002616,长青集团,2011-09-20,"741,952,602","470,216,502",N 公共环保,,深交所
1107,主板,002617,露笑科技,2011-09-20,"1,923,005,903","1,891,453,762",C 制造业,,深交所
1108,主板,002620,瑞和股份,2011-09-29,"377,494,000","315,090,131",E 建筑业,,深交所
1109,主板,002621,美吉姆,2011-09-29,"822,237,930","802,350,643",P 教育,,深交所
1110,主板,002622,皓宸医疗,2011-10-18,"840,000,000","839,975,250",C 制造业,,深交所
1111,主板,002623,亚玛顿,2011-10-13,"199,062,500","198,636,125",C 制造业,,深交所
1112,主板,002624,完美世界,2011-10-28,"1,939,968,404","1,827,361,042",I 信息技术,,深交所
1113,主板,002625,光启技术,2011-11-03,"2,154,587,862","1,777,221,610",C 制造业,,深交所
1114,主板,002626,金达威,2011-10-28,"609,934,771","609,844,771",C 制造业,,深交所
1115,主板,002627,三峡旅游,2011-11-03,"738,148,117","697,019,615",G 运输仓储,,深交所
1116,主板,002628,成都路桥,2011-11-03,"757,100,415","754,854,802",E 建筑业,,深交所
1117,主板,002629,仁智股份,2011-11-03,"436,648,000","344,600,433",B 采矿业,,深交所
1118,主板,002630,华西能源,2011-11-11,"1,180,800,000","1,059,553,505",C 制造业,,深交所
1119,主板,002631,德尔未来,2011-11-11,"658,654,868","654,936,183",C 制造业,,深交所
1120,主板,002632,道明光学,2011-11-22,"624,599,090","580,800,011",C 制造业,,深交所
1121,主板,002633,申科股份,2011-11-22,"150,000,000","149,418,750",C 制造业,,深交所
1122,主板,002634,棒杰股份,2011-12-05,"470,177,513","381,736,542",C 制造业,,深交所
1123,主板,002635,安洁科技,2011-11-25,"672,437,087","404,285,891",C 制造业,,深交所
1124,主板,002636,金安国纪,2011-11-25,"728,000,000","723,107,222",C 制造业,,深交所
1125,主板,002637,赞宇科技,2011-11-25,"470,401,000","394,649,161",C 制造业,,深交所
1126,主板,002638,勤上股份,2011-11-25,"1,446,050,865","1,347,031,009",C 制造业,,深交所
1127,主板,002639,雪人股份,2011-12-05,"772,602,178","650,585,406",C 制造业,,深交所
1128,主板,002640,跨境通,2011-12-08,"1,558,041,330","1,417,313,344",F 批发零售,,深交所
1129,主板,002641,公元股份,2011-12-08,"1,229,093,871","1,134,039,653",C 制造业,,深交所
1130,主板,002642,荣联科技,2011-12-20,"661,580,313","604,834,175",I 信息技术,,深交所
1131,主板,002643,万润股份,2011-12-20,"930,130,215","895,833,210",C 制造业,,深交所
1132,主板,002644,佛慈制药,2011-12-22,"510,657,000","510,657,000",C 制造业,,深交所
1133,主板,002645,华宏科技,2011-12-20,"581,520,795","498,674,421",C 制造业,,深交所
1134,主板,002646,天佑德酒,2011-12-22,"472,562,974","472,561,624",C 制造业,,深交所
1135,主板,002647,仁东控股,2011-12-28,"559,936,650","559,936,650",J 金融业,,深交所
1136,主板,002648,卫星化学,2011-12-28,"3,368,762,244","3,365,209,172",C 制造业,,深交所
1137,主板,002649,博彦科技,2012-01-06,"591,664,848","550,966,436",I 信息技术,,深交所
1138,主板,002650,加加食品,2012-01-06,"1,152,000,200","1,151,962,700",C 制造业,,深交所
1139,主板,002651,利君股份,2012-01-06,"1,033,460,000","565,463,641",C 制造业,,深交所
1140,主板,002652,扬子新材,2012-01-19,"512,064,000","511,653,543",C 制造业,,深交所
1141,主板,002653,海思科,2012-01-17,"1,114,117,970","516,675,221",C 制造业,,深交所
1142,主板,002654,万润科技,2012-02-17,"845,302,544","784,076,487",L 商务服务,,深交所
1143,主板,002655,共达电声,2012-02-17,"365,704,000","359,892,075",C 制造业,,深交所
1144,主板,002656,ST摩登,2012-02-28,"712,519,844","609,457,555",C 制造业,,深交所
1145,主板,002657,中科金财,2012-02-28,"340,089,032","335,118,611",I 信息技术,,深交所
1146,主板,002658,雪迪龙,2012-03-09,"630,120,106","352,675,681",C 制造业,,深交所
1147,主板,002659,凯文教育,2012-03-09,"598,280,384","598,256,884",P 教育,,深交所
1148,主板,002660,茂硕电源,2012-03-16,"356,626,019","257,084,939",C 制造业,,深交所
1149,主板,002661,克明食品,2012-03-16,"333,074,342","326,691,888",C 制造业,,深交所
1150,主板,002662,京威股份,2012-03-09,"1,500,000,000","1,499,981,100",C 制造业,,深交所
1151,主板,002663,普邦股份,2012-03-16,"1,795,890,452","1,468,989,685",E 建筑业,,深交所
1152,主板,002664,信质集团,2012-03-16,"405,317,610","398,755,448",C 制造业,,深交所
1153,主板,002665,首航高科,2012-03-27,"2,503,942,925","2,461,546,004",C 制造业,,深交所
1154,主板,002666,德联集团,2012-03-27,"754,329,268","450,884,818",C 制造业,,深交所
1155,主板,002667,威领股份,2012-03-29,"243,222,000","230,973,600",C 制造业,,深交所
1156,主板,002668,奥马电器,2012-04-16,"1,084,111,428","1,084,111,428",C 制造业,,深交所
1157,主板,002669,康达新材,2012-04-16,"305,402,973","290,679,102",C 制造业,,深交所
1158,主板,002670,国盛金控,2012-04-16,"1,935,084,653","1,623,325,634",J 金融业,,深交所
1159,主板,002671,龙泉股份,2012-04-26,"565,536,368","553,644,074",C 制造业,,深交所
1160,主板,002672,东江环保,2012-04-26,"905,118,302","679,018,377",C 制造业,,深交所
1161,主板,002673,西部证券,2012-05-03,"4,469,581,705","4,109,194,608",J 金融业,,深交所
1162,主板,002674,兴业科技,2012-05-07,"291,862,944","288,875,652",C 制造业,,深交所
1163,主板,002675,东诚药业,2012-05-25,"824,595,705","743,355,569",C 制造业,,深交所
1164,主板,002676,顺威股份,2012-05-25,"720,000,000","719,976,460",C 制造业,,深交所
1165,主板,002677,浙江美大,2012-05-25,"646,051,647","582,720,719",C 制造业,,深交所
1166,主板,002678,珠江钢琴,2012-05-30,"1,361,374,323","1,357,574,448",C 制造业,,深交所
1167,主板,002679,福建金森,2012-06-05,"235,756,000","235,756,000",A 农林牧渔,,深交所
1168,主板,002681,奋达科技,2012-06-05,"1,805,405,876","1,358,904,760",C 制造业,,深交所
1169,主板,002682,龙洲股份,2012-06-12,"562,368,594","562,360,194",G 运输仓储,,深交所
1170,主板,002683,广东宏大,2012-06-12,"748,563,082","659,194,507",B 采矿业,,深交所
1171,主板,002685,华东重机,2012-06-12,"1,007,690,641","812,888,392",C 制造业,,深交所
